"trade_count","current_datetime","currency","volume","buy_exchange","buy_price","total_purchase_amount","sell_exchange","sell_price","total_sale_amount","profit","spread_percentage","wallet_balance"
14416,"2024-04-14T20:34:58.702516","polygon",5955239.701287777,"Bitstamp",0.68038,4051825.987962178,"Gemini",0.68356,4070763.6502122725,18937.66225009458,0.46738587260059977,9454260.638578415
14417,"2024-04-14T20:35:27.416226","polygon",5962538.261039245,"Kraken",0.6805,4057507.286637206,"Gemini",0.68356,4075752.653715986,18245.36707877973,0.4496693607641369,9467517.002153482
14418,"2024-04-14T20:35:56.021164","polygon",5961645.875045252,"Poloniex",0.68152,4062980.8967608404,"Gemini",0.68396,4077527.3126959507,14546.4159351103,0.358023242164573,9480288.759108627
14419,"2024-04-14T20:36:24.428094","polygon",5976116.39956123,"Kraken",0.6806,4067344.821541373,"Gemini",0.68356,4085034.126084074,17689.30454270076,0.43491037320011205,9490471.250263205
14420,"2024-04-14T20:36:52.986311","polygon",5995365.24790841,"Kraken",0.6793,4072651.6129041826,"Gemini",0.68356,4098191.868860272,25540.25595608959,0.6271161489768777,9502853.763443094
14421,"2024-04-14T20:37:21.379746","polygon",6013638.25100737,"Poloniex",0.67851,4080313.68969101,"Gemini",0.68356,4110682.5628585974,30368.873167587444,0.7442779030522763,9520731.942612357
14422,"2024-04-14T20:37:49.903463","polygon",6029553.914809559,"Bitstamp",0.67823,4089424.351641287,"Gemini",0.68356,4121561.8740072213,32137.522365934215,0.7858691004526408,9541990.153829668
14423,"2024-04-14T20:38:18.821009","polygon",6030698.2615140015,"Bitstamp",0.6797,4099065.6083510667,"Gemini",0.68356,4122344.1036405107,23278.495289443992,0.5678976018831801,9564486.419485822
14424,"2024-04-14T20:38:18.821009","solana",14378.045011263266,"Bitstamp",142.546,2049532.8041755334,"Kraken",142.99,2055916.6561605346,6383.851985001238,0.31147839995511406,7514953.615310289
14425,"2024-04-14T20:38:47.510511","polygon",6036685.249865393,"Kraken",0.6805,4107964.3125334,"Gemini",0.68356,4126436.569397988,18472.256864587776,0.4496693607641369,9585250.062577933
14426,"2024-04-14T20:39:16.318093","polygon",6048384.045864985,"Kraken",0.6801,4113505.9895927766,"Gemini",0.68356,4134433.398391469,20927.408798692282,0.5087487134244828,9598180.642383147
14427,"2024-04-14T20:39:45.090938","polygon",6063856.656214872,"Kraken",0.6794,4119784.2122323844,"Gemini",0.68356,4145009.855922238,25225.643689853605,0.612304974977913,9612829.82854223
14428,"2024-04-14T20:40:13.700074","polygon",6078574.234667659,"Kraken",0.679,4127351.9053393407,"Gemini",0.68356,4155070.2038494246,27718.29851008393,0.6715758468335636,9630487.779125128
14429,"2024-04-14T20:40:42.517454","polygon",6094411.133056832,"Kraken",0.6786,4135667.3948923657,"Gemini",0.68356,4165895.6741123274,30228.279219961725,0.7309165929855533,9649890.588082187
14430,"2024-04-14T20:41:12.202862","polygon",6100403.106559057,"Poloniex",0.67942,4144735.8786583543,"Gemini",0.68356,4169991.5475195087,25255.668861154467,0.6093432633716878,9671050.38353616
14431,"2024-04-14T20:41:41.437861","polygon",6116235.939485492,"Kraken",0.6789,4152312.5793167003,"Gemini",0.68356,4180814.2387947026,28501.659478002228,0.6864044778317864,9688729.351738969
14432,"2024-04-14T20:42:09.802302","polygon",6130636.624664949,"Kraken",0.6787,4160863.077160101,"Gemini",0.68356,4190657.971155972,29794.8939958713,0.71607484897598,9708680.513373569
14433,"2024-04-14T20:42:38.505111","polygon",6146523.504361531,"Kraken",0.6784,4169801.5453588623,"Gemini",0.68356,4201517.606641368,31716.061282505747,0.7606132075471613,9729536.93917068
14434,"2024-04-14T20:43:07.109553","polygon",6159640.919297884,"Kraken",0.6785,4179316.3637436144,"Gemini",0.68356,4210484.146795262,31167.783051647246,0.7457627118644,9751738.182068434
14435,"2024-04-14T20:43:36.637669","polygon",6168966.698565677,"Bitstamp",0.67899,4188666.698659109,"Gemini",0.68356,4216858.876471554,28192.177812444977,0.6730585133801622,9773555.630204586
14436,"2024-04-14T20:44:05.227554","polygon",6178602.019730373,"Kraken",0.6793,4197124.352002842,"Gemini",0.68356,4223445.196606894,26320.844604051672,0.6271161489768777,9793290.154673299
14437,"2024-04-14T20:44:33.423004","polygon",6190226.123044396,"Kraken",0.6793,4205020.605384058,"Gemini",0.68356,4231390.968668227,26370.363284168765,0.6271161489768777,9811714.745896135
14438,"2024-04-14T20:45:02.242179","polygon",6203698.592798274,"Kraken",0.6791,4212931.714369308,"Gemini",0.68356,4240600.210093188,27668.495723879896,0.6567515829774567,9830174.000195054
14439,"2024-04-14T20:45:31.502200","polygon",6226006.28773816,"Kraken",0.678,4221232.263086473,"Gemini",0.68356,4255848.858046296,34616.594959823415,0.8200589970501324,9849541.94720177
14440,"2024-04-14T20:46:01.217911","polygon",6242244.050117156,"Kraken",0.6779,4231617.24157442,"Gemini",0.68356,4266948.342898083,35331.10132366326,0.8349314058120665,9873773.563673645
14441,"2024-04-14T20:46:29.966255","polygon",6261574.27597272,"Kraken",0.6775,4242216.571971518,"Gemini",0.68356,4280161.712083912,37945.14011239447,0.8944649446494398,9898505.33460021
14442,"2024-04-14T20:46:58.405645","polygon",6283384.71106895,"Poloniex",0.67696,4253600.114005236,"Gemini",0.68356,4295070.453098291,41470.339093054645,0.9749468210824775,9925066.932678886
14443,"2024-04-14T20:47:27.554861","polygon",6312579.484659889,"Kraken",0.6758,4266041.215733153,"Gemini",0.68356,4315026.832534113,48985.61680096015,1.1482687185557843,9954096.170044024
14444,"2024-04-14T20:47:56.071944","polygon",6337138.269094656,"Kraken",0.6755,4280736.9007734405,"Gemini",0.68356,4331814.235222342,51077.33444890194,1.193190229459653,9988386.101804696
14445,"2024-04-14T20:48:24.558816","polygon",6360199.12520077,"Bitstamp",0.67546,4296060.101108111,"Gemini",0.68356,4347577.714022238,51517.61291412637,1.199182779143102,10024140.235918926
14446,"2024-04-14T20:48:53.492979","polygon",6387335.57278018,"Bitstamp",0.67501,4311515.384982349,"Gemini",0.68356,4366127.104129619,54611.719147269614,1.2666479015125622,10060202.564958815
14447,"2024-04-14T20:49:22.084022","polygon",6407904.798232943,"Kraken",0.6754,4327898.90072653,"Gemini",0.68356,4380187.40388011,52288.50315358024,1.2081729345572911,10098430.768361904
14448,"2024-04-14T20:49:51.087427","polygon",6438756.969571012,"Kraken",0.6746,4343585.451672604,"Gemini",0.68356,4401276.714119961,57691.26244735625,1.328194485621104,10135032.720569411
14449,"2024-04-14T20:50:19.917058","polygon",6462592.5553236,"Bitstamp",0.67479,4360892.830406812,"Gemini",0.68356,4417569.767116999,56676.936710187234,1.2996635990456207,10175416.604282562
14450,"2024-04-14T20:50:48.416704","polygon",6485771.720622025,"Binanceus",0.675,4377895.911419868,"Gemini",0.68356,4433414.117348392,55518.205928524025,1.2681481481481334,10215090.45997969
14451,"2024-04-14T20:50:48.416704","solana",15524.453586595275,"Binanceus",141,2188947.955709934,"Poloniex",141.406,2195250.8838660917,6302.9281561579555,0.2879432624113517,8026142.504269756
14452,"2024-04-14T20:51:17.552632","polygon",6513247.780215217,"Binanceus",0.675,4396442.251645272,"Gemini",0.68356,4452195.652643913,55753.40099864174,1.2681481481481334,10258365.253838968
14453,"2024-04-14T20:51:17.552632","solana",15590.220750515147,"Binanceus",141,2198221.125822636,"Bitstamp",141.4831,2205752.7614672096,7531.635644573718,0.34262411347518257,8060144.128016332
14454,"2024-04-14T20:51:45.797971","polygon",6541374.463167757,"Binanceus",0.675,4415427.762638236,"Gemini",0.68356,4471421.928042951,55994.165404714644,1.2681481481481334,10302664.77948922
14455,"2024-04-14T20:51:45.797971","solana",15657.545257582398,"Binanceus",141,2207713.881319118,"Poloniex",141.567,2216591.7094801674,8877.828161049169,0.4021276595744732,8094950.8981701005
14456,"2024-04-14T20:52:14.370676","polygon",6574686.9877367765,"Poloniex",0.67454,4434889.360707966,"Gemini",0.68356,4494193.037337351,59303.67662938498,1.337207578497927,10348075.174985252
14457,"2024-04-14T20:52:14.370676","solana",15726.558016694913,"Binanceus",141,2217444.680353983,"Poloniex",141.567,2226361.638749449,8916.958395466208,0.4021276595744732,8130630.49463127
14458,"2024-04-14T20:52:43.831396","polygon",6607378.839115261,"Kraken",0.6743,4455355.5512154205,"Gemini",0.68356,4516539.879265628,61184.32805020735,1.3732759899154583,10395829.619502649
14459,"2024-04-14T20:53:12.511909","polygon",6639523.374340285,"Kraken",0.6738,4473710.849630483,"Gemini",0.68356,4538512.597764045,64801.748133561574,1.4485010388839406,10438658.649137795
14460,"2024-04-14T20:53:40.966924","polygon",6668474.412013465,"Bitstamp",0.67379,4493151.374070552,"Gemini",0.68356,4558302.369075923,65150.99500537105,1.450006678638737,10484019.872831289
14461,"2024-04-14T20:54:09.835449","polygon",6692813.859004187,"Bitstamp",0.67426,4512696.672572163,"Gemini",0.68356,4574939.841460902,62243.16888873931,1.379289888173698,10529625.569335047
14462,"2024-04-14T20:54:39.214721","polygon",6719112.727222397,"Kraken",0.6744,4531369.623238784,"Gemini",0.68356,4592916.695820142,61547.07258135732,1.358244365361795,10573195.787557166
14463,"2024-04-14T20:55:07.551364","polygon",6743491.544409652,"Binanceus",0.6747,4549833.745013192,"Gemini",0.68356,4609581.080096661,59747.33508346882,1.313176226471021,10616278.738364115
14464,"2024-04-14T20:55:36.261743","polygon",6765044.35061942,"Kraken",0.6752,4567757.945538233,"Gemini",0.68356,4624313.7163094105,56555.770771177486,1.238151658767761,10658101.872922543
14465,"2024-04-14T20:56:04.764312","polygon",6791178.605791122,"Kraken",0.6751,4584724.676769586,"Gemini",0.68356,4642178.047774578,57453.371004992165,1.2531476818249017,10697690.912462369
14466,"2024-04-14T20:56:33.200581","polygon",6817719.537883087,"Binanceus",0.675,4601960.688071084,"Gemini",0.68356,4660320.367315362,58359.679244278,1.2681481481481334,10737908.272165865
14467,"2024-04-14T20:57:01.680953","polygon",6841630.023466185,"Kraken",0.6752,4619468.591844368,"Gemini",0.68356,4676664.6188405445,57196.02699617669,1.238151658767761,10778760.04763686
14468,"2024-04-14T20:57:01.680953","solana",16404.3628971746,"Binanceus",140.8,2309734.295922184,"Gemini",141.406,2319675.3398378715,9941.043915687595,0.43039772727272335,8469025.751714675
14469,"2024-04-14T20:57:30.700380","polygon",6861298.008160198,"Kraken",0.6762,4639609.713117926,"Gemini",0.68356,4690108.866457985,50499.1533400584,1.0884353741496484,10825755.997275162
14470,"2024-04-14T20:57:30.700380","solana",16475.886765333544,"Binanceus",140.8,2319804.856558963,"Gemini",141.577,2332606.6205756273,12801.764016664121,0.5518465909090815,8505951.140716199
14471,"2024-04-14T20:58:00.293598","polygon",6891420.101072401,"Binanceus",0.676,4658599.988324943,"Gemini",0.68356,4710699.12428905,52099.13596410677,1.1183431952662573,10870066.639424868
14472,"2024-04-14T20:58:00.293598","solana",16502.30247369799,"Binanceus",141.15,2329299.9941624715,"Gemini",141.528,2335537.864497529,6237.870335057378,0.2678002125398412,8540766.645262396
14473,"2024-04-14T20:58:28.817877","polygon",6922429.44517349,"Kraken",0.6755,4676101.090214692,"Gemini",0.68356,4731895.87154279,55794.78132809792,1.193190229459653,10910902.543834282
14474,"2024-04-14T20:58:57.852301","polygon",6947620.176787851,"Bitstamp",0.67546,4692839.5246131215,"Gemini",0.68076,4729661.911550098,36822.386936976574,0.7846504604269805,10949958.890763951
14475,"2024-04-14T20:58:57.852301","solana",16664.91308456364,"Binanceus",140.8,2346419.7623065608,"Poloniex",141.447,2357201.961072273,10782.198765712325,0.45951704545453925,8603539.12845739
14476,"2024-04-14T20:59:26.183008","polygon",6970414.482931924,"Kraken",0.6753,4707120.900323928,"Gemini",0.68076,4745179.363400737,38058.46307680849,0.8085295424255916,10983282.100755833
14477,"2024-04-14T20:59:26.183008","solana",16715.62819717304,"Binanceus",140.8,2353560.450161964,"Bitstamp",141.3555,2362845.9816254936,9285.531463529449,0.39453124999999645,8629721.65059387
14478,"2024-04-14T20:59:55.668500","polygon",6989376.904050378,"Binanceus",0.6755,4721324.09868603,"Gemini",0.68076,4758088.221201336,36764.12251530588,0.7786824574389405,11016422.89693407
14479,"2024-04-14T20:59:55.668500","solana",16766.065691356638,"Binanceus",140.8,2360662.049343015,"Poloniex",141.216,2367636.732670619,6974.683327604085,0.29545454545454314,8655760.847591054
14480,"2024-04-14T21:00:24.406635","polygon",7011916.084773255,"Kraken",0.6752,4734445.740438902,"Gemini",0.68076,4773431.993870241,38986.25343133882,0.8234597156398118,11047040.061024107
14481,"2024-04-14T21:00:53.072283","polygon",7028197.27005524,"Kraken",0.6753,4746141.616468304,"Gemini",0.68076,4784515.573562806,38373.957094501704,0.8085295424255916,11074330.438426044
14482,"2024-04-14T21:01:21.743350","polygon",7051510.009777167,"Kraken",0.6747,4757653.803596654,"Gemini",0.68076,4800385.954255904,42732.150659250095,0.8981769675411391,11101192.208392195
14483,"2024-04-14T21:01:51.013456","polygon",7070510.52140867,"Bitstamp",0.6747,4770473.448794429,"Gemini",0.68076,4813320.742554166,42847.293759737164,0.8981769675411391,11131104.713853668
14484,"2024-04-14T21:01:51.013456","solana",16920.172550168223,"Binanceus",140.97,2385236.7243972146,"Poloniex",141.413,2392732.360836939,7495.63643972436,0.31425125913315743,8745867.989456454
14485,"2024-04-14T21:02:19.375719","polygon",7086593.110994028,"Binanceus",0.6753,4785576.327854267,"Gemini",0.68076,4824269.126240294,38692.798386027105,0.8085295424255916,11166344.764993291
14486,"2024-04-14T21:02:19.375719","solana",16973.740256275334,"Binanceus",140.97,2392788.1639271337,"Gemini",141.446,2400867.664289121,8079.50036198739,0.3376604951408095,8773556.601066157
14487,"2024-04-14T21:02:47.883598","polygon",7109477.140392048,"Binanceus",0.6751,4799608.017478672,"Gemini",0.68076,4839847.658093291,40239.64061461948,0.8383943119537842,11199085.374116901
14488,"2024-04-14T21:03:16.205404","polygon",7123032.833952209,"Poloniex",0.67551,4811679.909663057,"Gemini",0.68076,4849075.832041306,37395.92237824947,0.777190567127056,11227253.122547135
14489,"2024-04-14T21:03:16.205404","solana",17066.325848276432,"Binanceus",140.97,2405839.9548315285,"Gemini",141.356,2412427.5566089633,6587.601777434815,0.27381712421082194,8821413.167715605
14490,"2024-04-14T21:03:45.229081","polygon",7154322.3115506545,"Kraken",0.6744,4824874.966909762,"Gemini",0.68076,4870376.456811224,45501.48990146257,0.9430604982206454,11258041.589456111
14491,"2024-04-14T21:04:13.440416","polygon",7167124.002192565,"Binanceus",0.6751,4838525.413880201,"Gemini",0.68076,4879091.335732611,40565.92185240984,0.8383943119537842,11289892.632387135
14492,"2024-04-14T21:04:42.874727","polygon",7183022.64243436,"Binanceus",0.6753,4850695.190435924,"Gemini",0.68076,4889914.494063616,39219.30362769216,0.8085295424255916,11318288.777683822
14493,"2024-04-14T21:04:42.874727","solana",17213.25475669242,"Binanceus",140.9,2425347.595217962,"Gemini",141.384,2433678.8105202005,8331.215302238706,0.34350603264725366,8892941.18246586
14494,"2024-04-14T21:05:11.284640","polygon",7204146.817880798,"Binanceus",0.6753,4864960.346114903,"Gemini",0.68076,4904294.9877405325,39334.64162562974,0.8085295424255916,11351574.140934773
14495,"2024-04-14T21:05:11.284640","solana",17263.876316944297,"Binanceus",140.9,2432480.1730574514,"Gemini",141.373,2440645.986555366,8165.813497914467,0.33569907735981885,8919093.967877321
14496,"2024-04-14T21:05:39.923068","polygon",7221078.427462247,"Bitstamp",0.67569,4879210.482651966,"Gemini",0.68076,4915821.3502792,36610.8676272342,0.7503440927052374,11384824.459521253
14497,"2024-04-14T21:06:08.750186","bitcoin",51.230104916356666,"Poloniex",63636.98,3260129.161960091,"Binanceus",63859.79,3271543.7416365044,11414.579676413443,0.35012660877369994,13040516.647840362
14498,"2024-04-14T21:06:08.750186","polygon",7246878.694339266,"Kraken",0.6748,4890193.742940136,"Gemini",0.68076,4933385.139958399,43191.39701826312,0.8832246591582805,8150322.904900226
14499,"2024-04-14T21:06:37.590188","bitcoin",51.438079590184714,"Kraken",63592,3271050.357299026,"Binanceus",63777.57,3280595.721728577,9545.364429550711,0.29181343565228285,13084201.429196104
14500,"2024-04-14T21:06:37.590188","polygon",7278705.734977806,"Binanceus",0.6741,4906575.535948539,"Gemini",0.68076,4955051.716143492,48476.180194952525,0.9879839786381841,8177625.893247565
14501,"2024-04-14T21:06:37.590188","solana",17416.497003934895,"Binanceus",140.86,2453287.7679742696,"Poloniex",141.22,2459557.7068956858,6269.938921416178,0.2555729092716067,5724338.125273296
14502,"2024-04-14T21:07:06.603856","polygon",7288936.047665455,"Kraken",0.6758,4925862.981012315,"Gemini",0.68076,4962016.1038087355,36153.12279642094,0.7339449541284516,11493680.289028736
14503,"2024-04-14T21:07:36.197695","polygon",7304985.081164903,"Bitstamp",0.6758,4936708.917851241,"Gemini",0.68076,4972941.64385382,36232.72600257862,0.7339449541284516,11518987.474986231
14504,"2024-04-14T21:08:04.634569","polygon",7311332.548621272,"Bitstamp",0.6767,4947578.735652015,"Gemini",0.68076,4977262.745799418,29684.010147402994,0.5999704448056841,11544350.383188035
14505,"2024-04-14T21:08:04.634569","solana",17543.361235557815,"Binanceus",141.01,2473789.3678260073,"Kraken",141.47,2481859.313994364,8069.946168356575,0.3262179987235005,9070561.015362028
14506,"2024-04-14T21:08:32.954363","polygon",7326987.178703817,"Kraken",0.6768,4958904.9225467425,"Gemini",0.68076,4987919.791774411,29014.86922766827,0.5851063829787345,11570778.152609067
14507,"2024-04-14T21:08:32.954363","solana",17583.52217057919,"Binanceus",141.01,2479452.4612733712,"Gemini",141.489,2487874.968393079,8422.507119707763,0.33969222040990954,9091325.691335697
14508,"2024-04-14T21:09:01.404069","polygon",7343581.760418079,"Kraken",0.6768,4970136.1354509555,"Gemini",0.68076,4999216.719222211,29080.5837712558,0.5851063829787345,11596984.31605223
14509,"2024-04-14T21:09:01.404069","solana",17623.34634228408,"Binanceus",141.01,2485068.0677254777,"Poloniex",141.412,2492152.652955076,7084.585229598451,0.28508616410184756,9111916.248326752
14510,"2024-04-14T21:09:29.883648","polygon",7355373.9514039075,"Bitstamp",0.67719,4980985.686151212,"Gemini",0.68076,5007244.371157724,26258.68500651233,0.5271784875736608,11622299.934352828
14511,"2024-04-14T21:09:58.479711","polygon",7366897.949871774,"Bitstamp",0.6772,4988863.291653166,"Gemini",0.68294,5031149.285885429,42285.994232263416,0.847607796810391,11640681.013857387
14512,"2024-04-14T21:09:58.479711","solana",17689.749988132637,"Binanceus",141.01,2494431.645826583,"Poloniex",141.44,2502038.23832148,7606.592494897079,0.30494291185022826,9146249.368030805
14513,"2024-04-14T21:10:27.171261","polygon",7384638.529621185,"Binanceus",0.6776,5003831.067671315,"Gemini",0.68294,5043265.037419491,39433.969748176634,0.7880755608028354,11675605.824566402
14514,"2024-04-14T21:10:27.171261","solana",17735.27705277988,"Binanceus",141.07,2501915.5338356574,"Poloniex",141.564,2510676.7606997304,8761.22686407296,0.35018076132416515,9173690.290730745
14515,"2024-04-14T21:10:55.949424","polygon",7393973.223301887,"Binanceus",0.6787,5018289.62665499,"Gemini",0.68294,5049640.073121791,31350.446466800757,0.6247237365551822,11709342.462194977
14516,"2024-04-14T21:10:55.949424","solana",17773.923732574167,"Binanceus",141.17,2509144.813327495,"Gemini",141.792,2520200.1938891564,11055.38056166144,0.4406035276616945,9200197.648867482
14517,"2024-04-14T21:11:24.289773","polygon",7413809.865551914,"Binanceus",0.6786,5031011.374763529,"Gemini",0.68294,5063187.309580024,32175.934816495515,0.6395520188623652,11739026.5411149
14518,"2024-04-14T21:11:53.070803","polygon",7437899.004291688,"Kraken",0.6777,5040664.155208477,"Gemini",0.68294,5079638.7459909655,38974.590782488696,0.7732034823668323,11761549.695486449
14519,"2024-04-14T21:12:22.763940","polygon",7458453.694188403,"Binanceus",0.6774,5052356.532443224,"Gemini",0.68294,5093676.365909028,41319.833465803415,0.8178328904635355,11788831.909034189
14520,"2024-04-14T21:12:51.496821","polygon",7478961.137748028,"Binanceus",0.6772,5064752.482482965,"Gemini",0.68294,5107681.719413638,42929.23693067301,0.847607796810391,11817755.792460252
14521,"2024-04-14T21:13:20.117053","polygon",7496871.775523648,"Binanceus",0.6773,5077631.253562166,"Gemini",0.68294,5119913.61037612,42282.35681395326,0.8327181455780273,11847806.258311722
14522,"2024-04-14T21:13:48.910107","polygon",7515600.119011298,"Binanceus",0.6773,5090315.960606352,"Gemini",0.68294,5132703.945277575,42387.98467122298,0.8327181455780273,11877403.90808149
14523,"2024-04-14T21:14:17.390590","polygon",7535487.826355168,"Kraken",0.6772,5103032.356007719,"Gemini",0.68294,5146286.056130998,43253.700123278424,0.847607796810391,11907075.497351347
14524,"2024-04-14T21:14:46.204660","polygon",7554649.241058333,"Binanceus",0.6772,5116008.4660447035,"Gemini",0.68294,5159372.152688378,43363.68664367404,0.847607796810391,11937353.087437643
14525,"2024-04-14T21:15:15.002869","polygon",7573859.3798549995,"Binanceus",0.6772,5129017.572037806,"Gemini",0.68294,5172491.524878173,43473.95284036733,0.847607796810391,11967707.668088216
14526,"2024-04-14T21:15:43.683425","polygon",7600975.251869795,"Kraken",0.6765,5142059.757889916,"Gemini",0.68294,5191010.038511958,48950.280622041784,0.951958610495196,11998139.435076471
14527,"2024-04-14T21:16:12.183464","polygon",7620429.794704491,"Binanceus",0.6767,5156744.842076529,"Gemini",0.68294,5204296.323995485,47551.48191895615,0.9221220629525674,12032404.6315119
14528,"2024-04-14T21:16:12.183464","solana",18308.403188512846,"Binanceus",140.83,2578372.4210382644,"Kraken",141.26,2586245.0344093246,7872.61337106023,0.3053326705957384,9454032.210473636
14529,"2024-04-14T21:16:40.534313","polygon",7622472.477771524,"Binanceus",0.6787,5173372.070663533,"Gemini",0.68294,5205691.353969284,32319.28330575116,0.6247237365551822,12071201.498214912
14530,"2024-04-14T21:16:40.534313","solana",18358.311109522827,"Binanceus",140.9,2586686.0353317666,"Poloniex",141.489,2597499.0805752752,10813.045243508648,0.4180269694819011,9484515.462883145
14531,"2024-04-14T21:17:09.201721","polygon",7642663.968800929,"Kraken",0.6786,5186311.76922831,"Gemini",0.68294,5219480.930852907,33169.161624596454,0.6395520188623652,12101394.128199391
14532,"2024-04-14T21:17:09.201721","solana",18404.229131399254,"Binanceus",140.9,2593155.884614155,"Gemini",141.528,2604713.7405086732,11557.855894518085,0.44570617459189915,9508238.243585236
14533,"2024-04-14T21:17:37.556195","polygon",7669218.103958767,"Kraken",0.678,5199729.8744840445,"Gemini",0.68294,5237615.8119176,37885.93743355572,0.7286135693215257,12132703.040462773
14534,"2024-04-14T21:17:37.556195","solana",18438.758420156188,"Binanceus",141,2599864.9372420222,"Bitstamp",141.7057,2612877.1690591266,13012.231817104388,0.5004964539007144,9532838.103220752
14535,"2024-04-14T21:18:06.332302","polygon",7701963.262825643,"Kraken",0.6771,5214999.325259243,"Gemini",0.68294,5259978.790714145,44979.46545490157,0.862501846108397,12168331.758938234
14536,"2024-04-14T21:18:06.332302","solana",18485.039434493276,"Binanceus",141.06,2607499.6626296216,"Bitstamp",141.5639,2616814.2740006624,9314.61137104081,0.3572238763646585,9560832.096308613
14537,"2024-04-14T21:18:34.770423","polygon",7731728.566814995,"Kraken",0.6766,5231287.548307026,"Gemini",0.68294,5280306.707420633,49019.15911360737,0.9370381318356507,12206337.612716394
14538,"2024-04-14T21:18:34.770423","solana",18542.774522568503,"Binanceus",141.06,2615643.774153513,"Gemini",141.464,2623135.0550606307,7491.280907117762,0.2864029490996713,9590693.83856288
14539,"2024-04-14T21:19:02.917027","polygon",7782088.790500064,"Kraken",0.6744,5248240.6803132435,"Gemini",0.68294,5314699.718584114,66459.03827087022,1.2663107947805445,12245894.9207309
14540,"2024-04-14T21:19:32.637604","polygon",7808179.030375729,"Kraken",0.6747,5268178.391794505,"Gemini",0.68294,5332517.7870048005,64339.395210295916,1.2212835334222656,12292416.247520512
14541,"2024-04-14T21:19:32.637604","solana",18715.596483642188,"Gemini",140.743,2634089.1958972523,"Poloniex",141.116,2641070.1133856513,6980.917488398962,0.26502206148797375,9658327.051623259
14542,"2024-04-14T21:20:01.849267","polygon",7839891.04135781,"Binanceus",0.6747,5289574.485604114,"Gemini",0.68294,5354175.187784903,64600.70218078885,1.2212835334222656,12342340.466409598
14543,"2024-04-14T21:20:31.030484","polygon",7881464.810359784,"Kraken",0.6736,5308954.69625835,"Gemini",0.68294,5382567.577587111,73612.88132876065,1.3865795724465582,12387560.95793615
14544,"2024-04-14T21:20:31.030484","solana",18887.699929765015,"Kraken",140.54,2654477.348129175,"Bitstamp",140.9194,2661643.341482528,7165.993353352882,0.2699587306105052,9733083.609806973
14545,"2024-04-14T21:21:00.899642","polygon",7910395.073662092,"Kraken",0.6742,5333188.3586629825,"Gemini",0.68294,5402325.211606789,69136.85294380691,1.2963512310886933,12444106.170213629
14546,"2024-04-14T21:21:30.374742","polygon",7939274.889593283,"Bitstamp",0.67436,5353929.414546126,"Gemini",0.68294,5422048.393098837,68118.9785527112,1.2723174565514017,12492501.967274293
14547,"2024-04-14T21:21:59.550370","polygon",7971233.585642577,"Bitstamp",0.67422,5374365.108111938,"Gemini",0.68294,5443874.264978741,69509.15686680283,1.293346385452812,12540185.25226119
14548,"2024-04-14T21:22:28.195772","polygon",8000263.731385835,"Bitstamp",0.67438,5395217.855171979,"Gemini",0.68294,5463700.112712642,68482.25754066277,1.2693140365965794,12588841.662067953
14549,"2024-04-14T21:22:57.133258","polygon",8031681.050621648,"Kraken",0.6743,5415762.532434178,"Gemini",0.68294,5485156.256711548,69393.72427737061,1.281328785407086,12636779.242346417
14550,"2024-04-14T21:23:25.441720","bitcoin",57.212099884618695,"Poloniex",63350.01,3624387.099811593,"Bitstamp",63515,3633826.5241715563,9439.424359963275,0.260441947838679,14497548.39924637
14551,"2024-04-14T21:23:25.441720","polygon",8077648.65344911,"Poloniex",0.67304,5436580.649717389,"Gemini",0.68294,5516549.371386535,79968.72166914586,1.4709378343040562,9060967.749528982
14552,"2024-04-14T21:23:54.015074","polygon",8125227.682222072,"Kraken",0.6724,5463403.093526121,"Gemini",0.68076,5531329.996949498,67926.90342337638,1.2433075550267747,12747940.55156095
14553,"2024-04-14T21:24:22.636357","polygon",8153109.076052831,"Bitstamp",0.6726,5483781.164553134,"Gemini",0.68076,5550310.534613725,66529.37006059103,1.2132024977698568,12795489.383957313
14554,"2024-04-14T21:24:51.119773","polygon",8182904.853731562,"Bitstamp",0.67259,5503739.975571312,"Gemini",0.68076,5570594.308226299,66854.33265498653,1.2147073254137009,12842059.942999728
14555,"2024-04-14T21:25:19.695459","polygon",8202845.671766866,"Binanceus",0.6734,5523796.275367808,"Gemini",0.68076,5584169.219512012,60372.94414420426,1.092961092961098,12888857.975858219
14556,"2024-04-14T21:25:47.969133","polygon",8237081.091871388,"Binanceus",0.6728,5541908.158611069,"Gemini",0.68076,5607475.324102366,65567.16549129691,1.1831153388822946,12931119.03675916
14557,"2024-04-14T21:26:16.630142","polygon",8270004.919343432,"Binanceus",0.6725,5561578.308258458,"Gemini",0.68076,5629888.548892235,68310.24063377734,1.2282527881040959,12977016.05260307
14558,"2024-04-14T21:26:45.112802","polygon",8296776.724804685,"Binanceus",0.6728,5582071.380448592,"Gemini",0.68076,5648113.723178038,66042.34272944648,1.1831153388822946,13024833.221046716
14559,"2024-04-14T21:27:14.026956","polygon",8320041.709887754,"Binanceus",0.6733,5601884.083267425,"Gemini",0.68076,5663951.594423188,62067.51115576271,1.1079756423585359,13071062.860957328
14560,"2024-04-14T21:27:43.795354","polygon",8349805.14404967,"Bitstamp",0.67313,5620504.336614154,"Gemini",0.68076,5684213.3498632535,63709.013249099255,1.1335106145915388,13114510.11876636
